pokemon_id,donation_date,donation_number_of_pokemon,donation_amount_eur,pokemon_identifier,pokemon_name,pokemon_type
362,2023-12-24,98,6824.72,362,Glalie,ice
201,2023-12-09,8,324.8,201,Unown,psychic
449,2023-12-15,31,2622.91,449,Hippopotas,ground
623,2023-12-13,35,366.1,623,Golurk,ground
642,2023-12-10,7,296.66,642,Thundurus,electric
672,2023-12-25,16,730.72,672,Skiddo,grass
792,2023-12-20,88,1298.0,792,Lunala,psychic
334,2023-12-18,56,785.68,334,Altaria,dragon
322,2023-12-19,13,654.81,322,Numel,fire
184,2023-12-19,0,0.0,184,Azumarill,water
160,2023-12-07,69,2163.15,160,Feraligatr,water
212,2023-12-16,5,323.2,212,Scizor,bug
134,2023-12-21,68,5527.72,134,Vaporeon,water
620,2023-12-06,87,823.89,620,Mienshao,fighting
559,2023-12-14,45,895.95,559,Scraggy,dark
724,2023-12-24,37,3235.65,724,Decidueye,grass
194,2023-12-18,24,1758.96,194,Wooper,water
250,2023-12-22,60,1792.8,250,Ho-Oh,fire
759,2023-12-27,8,698.4,759,Stufful,normal
552,2023-12-18,98,7604.8,552,Krokorok,ground
88,2023-12-27,52,2514.2,88,Grimer,poison
82,2023-12-15,58,4367.4,82,Magneton,electric
673,2023-12-04,71,5561.43,673,Gogoat,grass
271,2023-12-21,79,6398.21,271,Lombre,water
201,2023-12-12,1,76.63,201,Unown,psychic
797,2023-12-25,17,1307.98,797,Celesteela,steel
433,2023-12-19,7,193.83,433,Chingling,psychic
501,2023-12-22,86,5594.3,501,Oshawott,water
525,2023-12-17,60,573.6,525,Boldore,rock
686,2023-12-16,36,2519.28,686,Inkay,dark
125,2023-12-30,12,986.52,125,Electabuzz,electric
487,2023-12-09,33,2312.64,487,Giratina,ghost
669,2023-12-08,14,2.24,669,Flabébé,fairy
553,2023-12-07,73,7210.94,553,Krookodile,ground
495,2023-12-13,61,1300.52,495,Snivy,grass
438,2023-12-26,68,3969.84,438,Bonsly,rock
404,2023-12-05,3,295.17,404,Luxio,electric
416,2023-12-21,71,5823.42,416,Vespiquen,bug
288,2023-12-19,42,3347.82,288,Vigoroth,normal
318,2023-12-12,74,7087.72,318,Carvanha,water
513,2023-12-09,29,2659.59,513,Pansear,fire
431,2023-12-21,80,6915.2,431,Glameow,normal
197,2023-12-30,7,185.15,197,Umbreon,dark
234,2023-12-10,36,1822.32,234,Stantler,normal
534,2023-12-10,93,1034.16,534,Conkeldurr,fighting
774,2023-12-05,39,1872.0,774,Minior,rock
612,2023-12-02,75,2170.5,612,Haxorus,dragon
600,2023-12-06,70,6338.5,600,Klang,steel
100,2023-12-23,32,1232.0,100,Voltorb,electric
797,2023-12-05,58,5050.64,797,Celesteela,steel
374,2023-12-01,89,3995.21,374,Beldum,steel
768,2023-12-24,52,4.16,768,Golisopod,bug
236,2023-12-10,48,4668.48,236,Tyrogue,fighting
389,2023-12-19,49,3267.32,389,Torterra,grass
477,2023-12-14,21,598.29,477,Dusknoir,ghost
138,2023-12-29,47,4055.16,138,Omanyte,rock
680,2023-12-26,52,150.28,680,Doublade,steel
262,2023-12-19,7,354.83,262,Mightyena,dark
428,2023-12-23,86,8053.9,428,Lopunny,normal
666,2023-12-12,86,4407.5,666,Vivillon,bug
666,2023-12-19,83,2515.73,666,Vivillon,bug
55,2023-12-02,65,2749.5,55,Golduck,water
175,2023-12-03,20,663.8,175,Togepi,fairy
696,2023-12-07,41,2362.42,696,Tyrunt,rock
736,2023-12-14,64,658.56,736,Grubbin,bug
171,2023-12-30,5,340.75,171,Lanturn,water
658,2023-12-03,78,986.7,658,Greninja,water
17,2023-12-01,40,955.2,17,Pidgeotto,normal
121,2023-12-11,51,2768.79,121,Starmie,water
89,2023-12-11,51,4707.81,89,Muk,poison
651,2023-12-31,40,3737.2,651,Quilladin,grass
27,2023-12-06,17,921.23,27,Sandshrew,ground
574,2023-12-13,57,4545.75,574,Gothita,psychic
753,2023-12-16,98,4587.38,753,Fomantis,grass
703,2023-12-20,81,3512.97,703,Carbink,rock
703,2023-12-15,73,6957.63,703,Carbink,rock
120,2023-12-19,99,6819.12,120,Staryu,water
362,2023-12-27,37,1558.44,362,Glalie,ice
278,2023-12-20,8,55.76,278,Wingull,water
275,2023-12-16,82,2446.06,275,Shiftry,grass
477,2023-12-21,75,5667.0,477,Dusknoir,ghost
578,2023-12-27,21,1926.75,578,Duosion,psychic
212,2023-12-27,73,1584.83,212,Scizor,bug
239,2023-12-17,78,2896.92,239,Elekid,electric
654,2023-12-04,0,0.0,654,Braixen,fire
718,2023-12-15,19,721.24,718,Zygarde,dragon
723,2023-12-27,5,341.3,723,Dartrix,grass
548,2023-12-30,32,748.48,548,Petilil,grass
672,2023-12-15,11,165.77,672,Skiddo,grass
439,2023-12-31,89,7114.66,439,Mime Jr.,psychic
253,2023-12-26,95,183.35,253,Grovyle,grass
417,2023-12-09,37,1589.15,417,Pachirisu,electric
338,2023-12-08,90,1738.8,338,Solrock,rock
632,2023-12-18,92,3312.92,632,Durant,bug
469,2023-12-04,7,263.27,469,Yanmega,bug
665,2023-12-20,34,1123.02,665,Spewpa,bug
623,2023-12-11,34,3397.96,623,Golurk,ground
751,2023-12-12,7,580.86,751,Dewpider,water
295,2023-12-23,51,544.17,295,Exploud,normal
140,2023-12-19,0,0.0,140,Kabuto,rock
703,2023-12-09,71,604.92,703,Carbink,rock
458,2023-12-13,70,5184.2,458,Mantyke,water
719,2023-12-23,18,1312.56,719,Diancie,rock
219,2023-12-26,4,245.36,219,Magcargo,fire
598,2023-12-13,19,774.82,598,Ferrothorn,grass
65,2023-12-01,5,429.45,65,Alakazam,psychic
598,2023-12-04,63,5129.46,598,Ferrothorn,grass
358,2023-12-08,72,5100.48,358,Chimecho,psychic
248,2023-12-02,88,2585.44,248,Tyranitar,rock
15,2023-12-12,62,3655.52,15,Beedrill,bug
413,2023-12-03,34,2379.66,413,Wormadam,bug
780,2023-12-15,64,4071.04,780,Drampa,normal
65,2023-12-22,9,303.3,65,Alakazam,psychic
330,2023-12-11,100,90.0,330,Flygon,ground
237,2023-12-11,74,6904.94,237,Hitmontop,fighting
222,2023-12-05,98,6202.42,222,Corsola,water
284,2023-12-26,8,480.08,284,Masquerain,bug
405,2023-12-12,69,3895.74,405,Luxray,electric
452,2023-12-28,98,4507.02,452,Drapion,poison
472,2023-12-12,20,430.8,472,Gliscor,ground
229,2023-12-30,46,4163.46,229,Houndoom,dark
452,2023-12-01,51,4566.54,452,Drapion,poison
235,2023-12-08,27,2538.0,235,Smeargle,normal
521,2023-12-09,84,4472.16,521,Unfezant,normal
222,2023-12-06,57,1049.37,222,Corsola,water
721,2023-12-13,13,372.58,721,Volcanion,fire
60,2023-12-20,5,274.15,60,Poliwag,water
148,2023-12-08,1,14.78,148,Dragonair,dragon
136,2023-12-13,27,1298.16,136,Flareon,fire
355,2023-12-11,85,6549.25,355,Duskull,ghost
15,2023-12-24,89,2937.0,15,Beedrill,bug
391,2023-12-27,56,5061.28,391,Monferno,fire
284,2023-12-26,84,7980.84,284,Masquerain,bug
65,2023-12-16,81,1984.5,65,Alakazam,psychic
371,2023-12-27,0,0.0,371,Bagon,dragon
347,2023-12-02,74,3956.78,347,Anorith,rock
516,2023-12-04,91,5406.31,516,Simipour,water
596,2023-12-02,26,222.04,596,Galvantula,bug
335,2023-12-31,32,2166.4,335,Zangoose,normal
445,2023-12-30,45,142.65,445,Garchomp,dragon
224,2023-12-29,49,4662.84,224,Octillery,water
397,2023-12-14,96,1758.72,397,Staravia,normal
636,2023-12-28,52,288.08,636,Larvesta,bug
482,2023-12-02,13,102.05,482,Azelf,psychic
127,2023-12-03,93,7873.38,127,Pinsir,bug
465,2023-12-16,82,1944.22,465,Tangrowth,grass
690,2023-12-22,25,65.25,690,Skrelp,poison
401,2023-12-18,18,1352.88,401,Kricketot,bug
159,2023-12-12,42,3238.62,159,Croconaw,water
720,2023-12-23,12,361.56,720,Hoopa,psychic
399,2023-12-30,87,7542.03,399,Bidoof,normal
284,2023-12-07,20,902.0,284,Masquerain,bug
634,2023-12-26,92,2692.84,634,Zweilous,dark
60,2023-12-02,23,42.55,60,Poliwag,water
598,2023-12-17,31,2834.95,598,Ferrothorn,grass
99,2023-12-25,6,65.34,99,Kingler,water
225,2023-12-16,55,1099.45,225,Delibird,ice
284,2023-12-16,88,8538.64,284,Masquerain,bug
716,2023-12-24,23,379.73,716,Xerneas,fairy
401,2023-12-02,32,156.8,401,Kricketot,bug
127,2023-12-21,21,649.11,127,Pinsir,bug
464,2023-12-26,35,2286.55,464,Rhyperior,ground
219,2023-12-01,73,4164.65,219,Magcargo,fire
30,2023-12-18,57,2637.39,30,Nidorina,poison
521,2023-12-09,62,317.44,521,Unfezant,normal
104,2023-12-24,79,5703.01,104,Cubone,ground
75,2023-12-24,6,158.82,75,Graveler,rock
758,2023-12-01,81,6326.91,758,Salazzle,poison
155,2023-12-27,57,4320.03,155,Cyndaquil,fire
25,2023-12-02,6,340.2,25,Pikachu,electric
74,2023-12-24,74,3205.68,74,Geodude,rock
775,2023-12-12,42,3687.6,775,Komala,normal
127,2023-12-25,16,1006.88,127,Pinsir,bug
410,2023-12-06,57,2.2800000000000002,410,Shieldon,rock
219,2023-12-18,84,3509.52,219,Magcargo,fire
464,2023-12-29,93,1839.54,464,Rhyperior,ground
2,2023-12-09,95,8996.5,2,Ivysaur,grass
15,2023-12-07,47,247.69,15,Beedrill,bug
521,2023-12-15,51,1647.81,521,Unfezant,normal
413,2023-12-20,40,1561.2,413,Wormadam,bug
551,2023-12-02,98,4995.06,551,Sandile,ground
452,2023-12-15,93,862.11,452,Drapion,poison
371,2023-12-17,89,4260.43,371,Bagon,dragon
454,2023-12-17,63,3416.49,454,Toxicroak,poison
598,2023-12-01,12,1008.6,598,Ferrothorn,grass
397,2023-12-09,96,1225.92,397,Staravia,normal
780,2023-12-01,19,839.42,780,Drampa,normal
452,2023-12-05,14,1055.6,452,Drapion,poison
472,2023-12-20,49,2715.58,472,Gliscor,ground
493,2023-12-26,84,2424.24,493,Arceus,normal
464,2023-12-20,73,7245.98,464,Rhyperior,ground
272,2023-12-08,37,3589.37,272,Ludicolo,water
238,2023-12-21,21,601.44,238,Smoochum,ice
263,2023-12-26,29,1980.41,263,Zigzagoon,normal
75,2023-12-17,37,3379.21,75,Graveler,rock
32,2023-12-19,63,4085.55,32,Nidoran (f),poison
74,2023-12-19,46,3672.18,74,Geodude,rock
204,2023-12-29,75,6886.5,204,Pineco,bug
25,2023-12-26,60,4297.2,25,Pikachu,electric
788,2023-12-14,82,1649.84,788,Tapu Fini,water
527,2023-12-02,68,906.44,527,Woobat,psychic
44,2023-12-09,35,1214.15,44,Gloom,grass
115,2023-12-20,89,8068.74,115,Kangaskhan,normal
335,2023-12-24,64,1768.96,335,Zangoose,normal
397,2023-12-13,67,2615.68,397,Staravia,normal
158,2023-12-13,23,1874.04,158,Totodile,water
405,2023-12-29,32,3115.52,405,Luxray,electric
454,2023-12-16,54,2184.84,454,Toxicroak,poison
452,2023-12-01,70,3145.8,452,Drapion,poison
272,2023-12-21,80,1192.8,272,Ludicolo,water
298,2023-12-24,22,1461.24,298,Azurill,normal
127,2023-12-24,36,1979.64,127,Pinsir,bug
602,2023-12-06,13,938.73,602,Tynamo,electric
298,2023-12-02,15,1196.85,298,Azurill,normal
634,2023-12-23,84,2083.2,634,Zweilous,dark
720,2023-12-09,58,2908.12,720,Hoopa,psychic
391,2023-12-14,57,3292.89,391,Monferno,fire
344,2023-12-24,95,4705.35,344,Claydol,ground
747,2023-12-27,84,180.6,747,Mareanie,poison
788,2023-12-20,46,2718.14,788,Tapu Fini,water
387,2023-12-30,84,1590.96,387,Turtwig,grass
630,2023-12-01,71,1122.51,630,Mandibuzz,dark
222,2023-12-03,99,8910.99,222,Corsola,water
172,2023-12-09,88,5583.6,172,Pichu,electric
159,2023-12-17,60,115.2,159,Croconaw,water
549,2023-12-20,91,7906.08,549,Lilligant,grass
391,2023-12-08,85,2411.45,391,Monferno,fire
168,2023-12-23,40,3250.8,168,Ariados,bug
173,2023-12-21,91,4418.05,173,Cleffa,fairy
413,2023-12-04,9,695.61,413,Wormadam,bug
596,2023-12-24,33,2796.42,596,Galvantula,bug
580,2023-12-04,2,90.48,580,Ducklett,water
788,2023-12-26,91,6222.58,788,Tapu Fini,water
136,2023-12-25,20,157.0,136,Flareon,fire
405,2023-12-02,83,1575.34,405,Luxray,electric
104,2023-12-17,31,2664.76,104,Cubone,ground
721,2023-12-02,86,8468.42,721,Volcanion,fire
330,2023-12-26,83,7179.5,330,Flygon,ground
465,2023-12-30,69,6883.44,465,Tangrowth,grass
780,2023-12-29,85,3069.35,780,Drampa,normal
65,2023-12-04,48,4183.2,65,Alakazam,psychic
445,2023-12-01,76,28.12,445,Garchomp,dragon
298,2023-12-29,43,320.78,298,Azurill,normal
312,2023-12-03,11,1036.97,312,Minun,electric
115,2023-12-04,63,180.18,115,Kangaskhan,normal
602,2023-12-01,3,278.91,602,Tynamo,electric
763,2023-12-09,36,1478.52,763,Tsareena,grass
756,2023-12-21,69,999.12,756,Shiinotic,grass
516,2023-12-03,38,3114.1,516,Simipour,water
75,2023-12-29,76,2407.68,75,Graveler,rock
464,2023-12-02,42,2485.98,464,Rhyperior,ground
397,2023-12-11,20,979.8,397,Staravia,normal
37,2023-12-13,99,8309.07,37,Vulpix,fire
630,2023-12-21,5,117.0,630,Mandibuzz,dark
452,2023-12-01,4,304.84,452,Drapion,poison
756,2023-12-16,1,18.81,756,Shiinotic,grass
172,2023-12-23,93,2357.55,172,Pichu,electric
312,2023-12-02,63,2421.72,312,Minun,electric
684,2023-12-10,18,458.28,684,Swirlix,fairy
35,2023-12-16,16,163.36,35,Clefairy,fairy
358,2023-12-25,56,1975.12,358,Chimecho,psychic
93,2023-12-11,79,6113.02,93,Haunter,ghost
598,2023-12-19,4,212.32,598,Ferrothorn,grass
235,2023-12-18,78,31.2,235,Smeargle,normal
440,2023-12-30,34,338.3,440,Happiny,normal
693,2023-12-06,33,857.01,693,Clawitzer,water
222,2023-12-26,48,1879.2,222,Corsola,water
159,2023-12-19,29,731.96,159,Croconaw,water
60,2023-12-07,32,1568.0,60,Poliwag,water
172,2023-12-20,96,2476.8,172,Pichu,electric
788,2023-12-31,93,4405.41,788,Tapu Fini,water
35,2023-12-12,29,654.82,35,Clefairy,fairy
371,2023-12-14,75,7380.75,371,Bagon,dragon
674,2023-12-28,92,4647.84,674,Pancham,fighting
158,2023-12-19,74,3306.32,158,Totodile,water
596,2023-12-18,48,1805.76,596,Galvantula,bug
681,2023-12-28,59,120.36,681,Aegislash,steel
312,2023-12-08,6,286.62,312,Minun,electric
272,2023-12-05,46,2093.0,272,Ludicolo,water
2,2023-12-24,98,1851.22,2,Ivysaur,grass
237,2023-12-02,59,4961.9,237,Hitmontop,fighting
237,2023-12-04,98,7347.06,237,Hitmontop,fighting
345,2023-12-14,8,331.6,345,Lileep,rock
127,2023-12-03,46,2598.54,127,Pinsir,bug
330,2023-12-28,92,3327.64,330,Flygon,ground
508,2023-12-31,3,124.35,508,Stoutland,normal
60,2023-12-14,49,524.3,60,Poliwag,water
546,2023-12-16,22,1448.92,546,Cottonee,grass
32,2023-12-09,54,3146.58,32,Nidoran (f),poison
35,2023-12-01,87,6403.2,35,Clefairy,fairy
756,2023-12-26,96,2368.32,756,Shiinotic,grass
551,2023-12-18,90,1084.5,551,Sandile,ground
756,2023-12-31,45,1566.0,756,Shiinotic,grass
237,2023-12-04,64,4030.72,237,Hitmontop,fighting
383,2023-12-12,56,5511.52,383,Groudon,ground
255,2023-12-17,60,2491.2,255,Torchic,fire
44,2023-12-21,73,3685.77,44,Gloom,grass
401,2023-12-29,41,1705.6,401,Kricketot,bug
108,2023-12-26,18,1605.6,108,Lickitung,normal
272,2023-12-26,23,1235.1,272,Ludicolo,water
238,2023-12-13,42,1289.4,238,Smoochum,ice
702,2023-12-16,58,5599.32,702,Dedenne,electric
639,2023-12-28,7,33.11,639,Terrakion,rock
596,2023-12-29,17,1436.5,596,Galvantula,bug
61,2023-12-26,9,273.15,61,Poliwhirl,water
335,2023-12-17,1,64.24,335,Zangoose,normal
313,2023-12-25,49,1733.13,313,Volbeat,bug
148,2023-12-16,59,4484.0,148,Dragonair,dragon
139,2023-12-12,25,535.75,139,Omastar,rock
405,2023-12-25,77,7243.39,405,Luxray,electric
173,2023-12-13,23,649.06,173,Cleffa,fairy
266,2023-12-26,40,530.4,266,Silcoon,bug
482,2023-12-28,33,2000.13,482,Azelf,psychic
139,2023-12-27,7,328.93,139,Omastar,rock
25,2023-12-06,24,1289.04,25,Pikachu,electric
531,2023-12-24,89,3795.85,531,Audino,normal
780,2023-12-14,97,6280.75,780,Drampa,normal
172,2023-12-31,65,6259.5,172,Pichu,electric
266,2023-12-03,80,4020.8,266,Silcoon,bug
115,2023-12-01,58,4955.52,115,Kangaskhan,normal
690,2023-12-16,48,4752.48,690,Skrelp,poison
410,2023-12-29,15,974.85,410,Shieldon,rock
508,2023-12-10,76,5232.6,508,Stoutland,normal
493,2023-12-25,94,5577.02,493,Arceus,normal
344,2023-12-20,43,2868.1,344,Claydol,ground
115,2023-12-07,15,794.1,115,Kangaskhan,normal
247,2023-12-22,49,4422.74,247,Pupitar,rock
527,2023-12-25,20,755.4,527,Woobat,psychic
445,2023-12-10,18,1551.06,445,Garchomp,dragon
219,2023-12-12,76,4763.68,219,Magcargo,fire
173,2023-12-18,38,2212.36,173,Cleffa,fairy
731,2023-12-17,45,3965.4,731,Pikipek,normal
521,2023-12-24,1,45.67,521,Unfezant,normal
355,2023-12-08,37,2843.82,355,Duskull,ghost
603,2023-12-13,2,190.16,603,Eelektrik,electric
413,2023-12-26,97,2249.43,413,Wormadam,bug
391,2023-12-10,9,602.01,391,Monferno,fire
745,2023-12-06,22,151.36,745,Lycanroc,rock
721,2023-12-12,29,2370.17,721,Volcanion,fire
272,2023-12-17,46,2122.9,272,Ludicolo,water
702,2023-12-23,28,79.24,702,Dedenne,electric
168,2023-12-10,67,1547.7,168,Ariados,bug
391,2023-12-19,31,1316.57,391,Monferno,fire
531,2023-12-24,48,1809.6,531,Audino,normal
344,2023-12-14,18,957.78,344,Claydol,ground
636,2023-12-24,20,1137.6,636,Larvesta,bug
266,2023-12-28,87,1029.21,266,Silcoon,bug
391,2023-12-27,51,1379.04,391,Monferno,fire
580,2023-12-16,7,570.43,580,Ducklett,water
780,2023-12-28,57,1307.58,780,Drampa,normal
693,2023-12-10,42,380.1,693,Clawitzer,water
115,2023-12-02,10,356.2,115,Kangaskhan,normal
440,2023-12-25,75,87.0,440,Happiny,normal
60,2023-12-24,40,2701.6,60,Poliwag,water
248,2023-12-31,69,4033.74,248,Tyranitar,rock
238,2023-12-15,43,2069.16,238,Smoochum,ice
335,2023-12-13,13,310.31,335,Zangoose,normal
693,2023-12-11,96,3026.88,693,Clawitzer,water
335,2023-12-14,12,839.28,335,Zangoose,normal
452,2023-12-21,8,132.8,452,Drapion,poison
719,2023-12-25,45,495.0,719,Diancie,rock
580,2023-12-26,23,489.67,580,Ducklett,water
2,2023-12-08,82,7334.9,2,Ivysaur,grass
747,2023-12-02,44,3413.96,747,Mareanie,poison
397,2023-12-26,6,479.4,397,Staravia,normal
546,2023-12-28,26,2389.66,546,Cottonee,grass
526,2023-12-11,21,118.44,526,Gigalith,rock
531,2023-12-28,58,3312.96,531,Audino,normal
630,2023-12-27,52,1555.32,630,Mandibuzz,dark
788,2023-12-18,37,1691.27,788,Tapu Fini,water
493,2023-12-22,51,3510.84,493,Arceus,normal
702,2023-12-23,27,976.32,702,Dedenne,electric
65,2023-12-12,3,233.19,65,Alakazam,psychic
255,2023-12-06,31,2370.88,255,Torchic,fire
415,2023-12-16,61,4301.11,415,Combee,bug
401,2023-12-09,75,2841.0,401,Kricketot,bug
454,2023-12-06,44,3716.68,454,Toxicroak,poison
255,2023-12-10,32,1350.4,255,Torchic,fire
136,2023-12-06,93,3278.25,136,Flareon,fire
646,2023-12-01,56,4243.68,646,Kyurem,dragon
158,2023-12-07,63,826.56,158,Totodile,water
172,2023-12-08,37,851.37,172,Pichu,electric
204,2023-12-04,33,1527.9,204,Pineco,bug
330,2023-12-23,15,723.3,330,Flygon,ground
15,2023-12-15,15,311.25,15,Beedrill,bug
155,2023-12-02,27,1276.02,155,Cyndaquil,fire
639,2023-12-31,57,5607.09,639,Terrakion,rock
15,2023-12-03,19,1881.38,15,Beedrill,bug
115,2023-12-22,23,2046.54,115,Kangaskhan,normal
229,2023-12-05,8,465.68,229,Houndoom,dark
148,2023-12-05,66,5881.92,148,Dragonair,dragon
172,2023-12-05,29,120.93,172,Pichu,electric
763,2023-12-23,92,2204.32,763,Tsareena,grass
65,2023-12-24,15,1444.05,65,Alakazam,psychic
108,2023-12-02,44,4223.12,108,Lickitung,normal
255,2023-12-08,63,3681.09,255,Torchic,fire
634,2023-12-17,56,1320.48,634,Zweilous,dark
229,2023-12-18,71,7049.59,229,Houndoom,dark
225,2023-12-24,82,3411.2,225,Delibird,ice
286,2023-12-27,99,1752.3,286,Breloom,grass
61,2023-12-18,99,4575.78,61,Poliwhirl,water
639,2023-12-11,46,3357.08,639,Terrakion,rock
136,2023-12-22,3,129.39,136,Flareon,fire
16,2023-12-26,64,6398.72,16,Pidgey,normal
527,2023-12-16,80,5680.0,527,Woobat,psychic
775,2023-12-30,45,1486.8,775,Komala,normal
401,2023-12-19,46,4477.18,401,Kricketot,bug
458,2023-12-07,50,4499.0,458,Mantyke,water
355,2023-12-07,86,360.34,355,Duskull,ghost
415,2023-12-14,60,5229.0,415,Combee,bug
345,2023-12-27,76,1026.0,345,Lileep,rock
29,2023-12-14,8,523.12,29,Nidoran (w),poison
358,2023-12-10,19,1856.87,358,Chimecho,psychic
284,2023-12-19,5,338.9,284,Masquerain,bug
531,2023-12-22,18,1546.38,531,Audino,normal
255,2023-12-04,21,606.9,255,Torchic,fire
405,2023-12-06,39,2906.28,405,Luxray,electric
355,2023-12-04,52,2152.8,355,Duskull,ghost
237,2023-12-05,17,70.89,237,Hitmontop,fighting
204,2023-12-27,42,3384.78,204,Pineco,bug
74,2023-12-14,18,817.56,74,Geodude,rock
344,2023-12-07,81,7690.95,344,Claydol,ground
109,2023-12-22,29,1126.94,109,Koffing,poison
751,2023-12-21,27,1683.45,751,Dewpider,water
395,2023-12-15,71,6948.06,395,Empoleon,water
221,2023-12-01,59,464.92,221,Piloswine,ice
714,2023-12-18,25,1696.0,714,Noibat,flying
84,2023-12-20,37,401.45,84,Doduo,normal
450,2023-12-29,31,2827.82,450,Hippowdon,ground
792,2023-12-25,66,1779.36,792,Lunala,psychic
578,2023-12-29,65,5645.9,578,Duosion,psychic
118,2023-12-22,69,232.53,118,Goldeen,water
223,2023-12-22,74,3845.78,223,Remoraid,water
660,2023-12-10,9,335.52,660,Diggersby,normal
393,2023-12-09,56,2852.08,393,Piplup,water
647,2023-12-22,54,4484.7,647,Keldeo,water
423,2023-12-29,50,4003.5,423,Gastrodon,water
361,2023-12-16,59,5251.59,361,Snorunt,ice
534,2023-12-25,93,2097.15,534,Conkeldurr,fighting
506,2023-12-20,7,543.27,506,Lillipup,normal
619,2023-12-22,38,676.02,619,Mienfoo,fighting
432,2023-12-04,37,2941.87,432,Purugly,normal
673,2023-12-23,9,110.97,673,Gogoat,grass
135,2023-12-22,93,2005.08,135,Jolteon,electric
708,2023-12-17,24,1911.84,708,Phantump,ghost
528,2023-12-07,11,370.7,528,Swoobat,psychic
337,2023-12-22,38,545.68,337,Lunatone,rock
253,2023-12-10,39,3257.67,253,Grovyle,grass
131,2023-12-03,71,6598.74,131,Lapras,water
476,2023-12-25,17,13.09,476,Probopass,rock
743,2023-12-14,61,2654.11,743,Ribombee,bug
294,2023-12-24,33,2244.33,294,Loudred,normal
321,2023-12-22,65,6119.1,321,Wailord,water
479,2023-12-28,92,7107.92,479,Rotom,electric
278,2023-12-30,32,1840.64,278,Wingull,water
660,2023-12-29,91,6693.96,660,Diggersby,normal
583,2023-12-22,4,100.52,583,Vanillish,ice
162,2023-12-23,3,237.93,162,Furret,normal
547,2023-12-22,14,198.52,547,Whimsicott,grass
267,2023-12-30,57,2961.72,267,Beautifly,bug
233,2023-12-19,69,5856.03,233,Porygon2,normal
193,2023-12-18,66,4879.38,193,Yanma,bug
5,2023-12-21,89,4440.21,5,Charmeleon,fire
110,2023-12-14,99,3019.5,110,Weezing,poison
599,2023-12-29,89,3778.94,599,Klink,steel
264,2023-12-05,85,3812.25,264,Linoone,normal
190,2023-12-30,91,4443.53,190,Aipom,normal
466,2023-12-21,97,8987.05,466,Electivire,electric
640,2023-12-07,29,886.82,640,Virizion,grass
659,2023-12-02,88,401.28,659,Bunnelby,normal
134,2023-12-31,87,5989.95,134,Vaporeon,water
234,2023-12-13,88,3448.72,234,Stantler,normal
217,2023-12-26,66,3363.36,217,Ursaring,normal
734,2023-12-26,20,1829.8,734,Yungoos,normal
52,2023-12-05,22,1329.9,52,Meowth,normal
142,2023-12-06,51,758.88,142,Aerodactyl,rock
718,2023-12-06,91,912.73,718,Zygarde,dragon
732,2023-12-29,95,4910.55,732,Trumbeak,normal
349,2023-12-02,100,4502.0,349,Feebas,water
572,2023-12-31,51,671.67,572,Minccino,normal
403,2023-12-21,76,5371.68,403,Shinx,electric
633,2023-12-12,63,4198.32,633,Deino,dark
40,2023-12-05,46,3542.46,40,Wigglytuff,normal
239,2023-12-12,42,2974.44,239,Elekid,electric
675,2023-12-31,94,3701.72,675,Pangoro,fighting
431,2023-12-13,51,1972.17,431,Glameow,normal
483,2023-12-08,39,3645.33,483,Dialga,steel
520,2023-12-01,41,3921.65,520,Tranquill,normal
562,2023-12-29,71,125.67,562,Yamask,ghost
106,2023-12-29,100,5518.0,106,Hitmonlee,fighting
635,2023-12-14,38,384.56,635,Hydreigon,dark
456,2023-12-03,18,952.2,456,Finneon,water
582,2023-12-29,63,6075.09,582,Vanillite,ice
781,2023-12-08,10,923.2,781,Dhelmise,ghost
513,2023-12-18,62,3014.44,513,Pansear,fire
62,2023-12-04,56,4650.24,62,Poliwrath,water
68,2023-12-22,41,857.72,68,Machamp,fighting
210,2023-12-16,23,864.11,210,Granbull,fairy
728,2023-12-28,46,652.74,728,Popplio,water
317,2023-12-14,96,2482.56,317,Swalot,poison
710,2023-12-16,65,5742.1,710,Pumpkaboo,ghost
12,2023-12-28,63,1007.37,12,Butterfree,bug
453,2023-12-04,24,1752.0,453,Croagunk,poison
270,2023-12-27,78,360.36,270,Lotad,water
542,2023-12-13,52,4629.56,542,Leavanny,bug
288,2023-12-30,44,9.24,288,Vigoroth,normal
324,2023-12-04,59,2352.33,324,Torkoal,fire
268,2023-12-13,9,59.58,268,Cascoon,bug
73,2023-12-14,33,2561.46,73,Tentacruel,water
782,2023-12-08,33,2862.09,782,Jangmo-o,dragon
328,2023-12-31,62,754.54,328,Trapinch,ground
202,2023-12-01,66,5538.72,202,Wobbuffet,psychic
542,2023-12-15,31,655.03,542,Leavanny,bug
320,2023-12-29,35,343.7,320,Wailmer,water
368,2023-12-12,57,1727.1,368,Gorebyss,water
165,2023-12-03,94,893.0,165,Ledyba,bug
166,2023-12-17,25,240.75,166,Ledian,bug
114,2023-12-09,74,2768.34,114,Tangela,grass
606,2023-12-16,28,731.36,606,Beheeyem,psychic
162,2023-12-05,32,489.28,162,Furret,normal
400,2023-12-12,72,4835.52,400,Bibarel,normal
122,2023-12-21,97,1924.48,122,Mr. Mime,psychic
754,2023-12-12,27,2371.68,754,Lurantis,grass
398,2023-12-29,5,50.9,398,Staraptor,normal
728,2023-12-18,65,1430.65,728,Popplio,water
532,2023-12-26,87,2196.75,532,Timburr,fighting
